,Day +1,Day +2,Day +7,Day +28,Day +63
2008-02-09,-0.3333168072526149,-2.111089241928795,0.8055719188041479,-7.055540249335834,2.083339336043011
2008-05-02,-0.10189968831380725,-1.0955446726064793,-2.9299304317286214,-1.6050977911679922,-16.96815712199266
2008-08-01,0.9547940791477174,-0.1684936636338108,4.521204789458764,0.30889333160837396,-16.90536853456416
2008-11-01,3.4176214898585187,7.108678858584753,-7.1770240761339466,-24.128508323148054,-15.44773054699337
2009-02-10,0.7848433015638534,1.0988999419544427,-12.087899361498884,-8.634230875322785,5.96540569071054
2009-05-01,0.1375364989236516,13.755107420101481,17.606547583575832,32.737235239625875,16.918766690460643
2009-10-30,0.4858419722254581,-1.9433534079858248,1.2955279093952186,3.8866416518496862,32.46965288737519
2010-02-05,-0.38241296998894825,-1.7208469666501855,-0.5098687622517417,12.173338965613397,25.685146122788424
2010-04-30,0.7139527062992386,4.10529988423724,-1.6956855594717695,-7.005816547097311,-14.502463609272581
2010-07-30,2.1425318668452604,3.8658533405846214,-0.8849673253790655,-6.846764344984493,-0.2794708188267663
2011-02-04,-0.041063267618156374,-0.28747225144732624,-1.80700411110071,0.5338812352765103,3.08008291974447
2011-04-29,2.1513523431502506,-2.188413744811527,-1.038574968873931,-2.3367920215896874,-3.449542861839376
2011-07-29,1.4285856533642942,-0.8058579119505254,-7.32601258111805,-10.842472154453247,-19.85347883125283
2011-10-28,-4.274860724298662,-4.5944708702274255,-7.870546315998624,-15.381527645327338,-7.670779257292949
2012-02-09,-0.7131677662142408,0.039615314114143985,-2.139467870889078,-3.5657679755639293,3.486509005132703
2012-05-04,-0.33136636408843856,0.8100052045142405,0.07362965350998252,-3.2768883220814757,2.098669003430345
2012-08-03,0.4119667206176558,0.3745176362346996,-2.584268142678127,0.03744908438294203,-4.794025347222856
2012-11-02,-0.5351643489565276,-0.2293600560472555,-2.064226831694711,-3.899086770976851,5.237011316098773
2013-02-08,0.0,1.0500692572101684,1.575088236590247,6.405340467042976,10.185504661215575
2013-05-03,0.09847317263628952,2.2652587328008167,3.5456213432910317,-0.1641610962861222,-1.5101881452907975
2013-08-02,-0.034467102288260776,0.5859962216263597,-0.3102285795836508,-4.308856306829341,-4.86038542616744
2013-11-01,0.3978447692629743,0.18084441145491326,-4.376117826731402,-9.547918724019794,-6.726946412359936
2014-02-07,0.1693824154408503,2.201916876544388,1.253377773372776,3.726291974839384,-0.9485088119567564
2014-05-03,-0.31878663369685967,0.06374820519327784,1.179461516368093,0.3506322314619723,4.367236637875635
2014-08-01,0.0,1.013408631708046,-0.9836216226819658,1.6095432715474942,-3.874827184174549
2014-10-31,0.3353025483133507,1.872041767758276,0.3632352663406948,4.079376090013099,7.432261659711131
2015-02-06,0.0,-1.8437809705778534,0.05122911403768171,-5.0704091184708915,-3.3546597152126765
2015-05-01,0.574856059340064,0.574856059340064,1.8291053042614323,-0.7055157844051081,0.8100435644571036
2015-07-31,0.4605798878620817,0.9211780806696908,0.15353273093587916,-4.964182255387129,-2.7635708519002833
2015-11-04,-0.15682330486860963,-1.045476234281196,-4.5739585249802985,-0.8363847268778386,2.69211626108563
2016-02-06,-0.16211994711265731,-4.782485285742339,-2.7019669039497103,3.4044802318522898,11.91570497242897
2016-04-30,0.2745893347480859,2.6460183296461253,5.641545650276015,6.490251158973436,11.283064514832958
2016-07-29,-0.5438396404446308,-0.32629133515060005,-2.197074488819837,-2.2840938109374633,-0.6090885706376241
2016-10-29,1.1435199603473336,2.6604531024846665,2.6604531024846665,-4.294038736306689,5.25088132105212
2017-02-03,-0.09001526009775773,-0.27002968314371856,1.2151255255719207,1.6201539531379723,0.9675916088778962
2017-04-28,-0.29721509472597063,-0.823045233837945,-1.3946114656369275,-1.2802916773722188,-1.3488917277121715
2017-07-29,-0.11048049770278112,0.7953963614299084,0.48607467612340827,1.4803359334183597,-3.004871968671594
2017-10-27,-0.1352278397644966,-0.24792442396164915,-2.3889982982654487,1.059275340004291,-2.0284014739229974
2018-02-03,-0.34525030978234383,-3.082616623527656,-5.055476796667051,-5.450070000931461,1.6276275047208344
2018-05-08,-0.12197200228585814,1.0002437171286118,-1.7077389219744816,0.5367274208471144,4.903635748215507
2018-08-04,0.022819260435525734,-1.0956429091903743,-1.3467364171311829,0.18260306937420978,-0.2967401931268796
2018-11-02,0.4365865459413669,0.9420952653031094,4.3428201727130755,8.363959702965644,1.355685836854974
2019-02-05,0.06078725107177263,-0.6281735826449051,-0.22289866692044313,0.2026338339650664,2.7558215914837376
2019-05-03,-0.4795323492990349,-0.8191876971699088,-1.2987129000426592,0.17981123143786704,2.537452990807992
2019-08-02,-0.39815340106989083,-2.0306507053063143,0.5375291659791941,2.1501166639168474,5.594271045808142
